그러면 제가 초밥을 생새우만 팔피 이렇게 선택해도 되나요?	따로 말씀 하시면 됩니다
오늘 삼겹살이 얼마인가요?	삼겹살 1근에 만원 세일가로 드려요
화이트 초콜릿 모카랑 카페 모카랑 뭐가 달라요?	카페모카는 초코 소스가 들어가고, 화이트 초콜릿 모카는 좀 더 진한 화이트 초코 소스가 들어갑니다
슈크림 빵은 좀 있다 나오나요?	기다리시면 슈크림 빵은 금방 나올 거예요
우동도 있어요?	우동은 없어요
이 근처에 서점이 있나요?	저는 잘 모르겠어요
그러면 세트 B도 한 30분 뒤부터 하나만 포장 준비해주세요	알겠습니다
그럼 총 얼마인가요?	총 15500원입니다.
달달한 꿀떡은 어떠세요?	단 건 피하고 싶어요
매장 금액하고 가격이 달라요?	가격은 같고요 배달료만 더 받아요
만조 크림은 어떤 맛이에요?	크림 베이스에 버섯과 고기가 들어가요
빵은 언제 생산된 건가요?	포장 안 된 빵은 당일 생산이에요
그 슈프림 치킨 있죠?	있어요
테이크아웃은 더 싼가요?	저희는 똑같아요
혹시 쿠폰 할인도 가능한가요?	쿠폰 할인으로 2000원 결제 도와드리겠습니다
배달해 주나요?	저희는 배달은 안 해요
현금영수증 가능한가요	물론입니다
포장은 밥 종류 말씀하시는 거죠?	밥류
언제 문 닫나요?	보통 밤 9시쯤에 닫습니다.
잠깐 세우는 것도 안돼요?	잠깐 세우는 거는 괜찮아요
감자튀김 사이즈는 어떤걸로 해드릴까요?	라지로 해주세요
떡볶이 맛이 매워요?	많이 맵지는 않아요 아기들도 좋아하고요
아줌마 혹시 계란말이는 없나요?	조금 전에 마지막 팩 팔렸어요
문은 몇 시부터 몇 시까지 열어요?	24시간이요
초는 몇 개 드릴까요?	20개 주세요
작은 사이즈 테이크아웃 아메리카노 얼마에요?	아메리카노 작은 사이즈는 1800원입니다
얼마이상 배달 해요?	김밥은 열 줄은 해야 배달되죠
그럼 냉장보관하면 며칠 정도 두면 되나요?	케이크 냉장 보관시에는 삼일이나 사일 정도요
어떤 커피가 잘나가요?	부드러운 거 좋아하시면 블루마운틴 커피, 약간 산미 나는 거 좋아하시면 케냐 커피 많이 드세요
앞면에 뭐 있어요?	스테이크 허니 골드 뭐 뉴 새로 나온 음식이라고 적혀져 있고 베이컨 포테이토
커팅칼 주실 수 있나요?	안에 같이 넣어 드릴게요
여기는 뭐가 많이 나가요?	닭개장도 많이 나가고 비빔밥도 많이 나가요
에멘탈 치즈 케이크는 뭐예요?	에멘탈 치즈로 만든 케이크예요. 기본 크림치즈 케이크보다 맛이 더 부드러워요
일반 카푸치노 따듯하게 하나 해주실래요?	카푸치노 준비해드리겠습니다
매장에서 테이크아웃잔 사용 가능한가요?	아뇨, 매장에서는 머그컵만 사용 가능합니다.
카카오페이는 결제가 되는가요?	그거는 본인들이 인터넷 들어가셔서 하셔야 합니다
그럼 제가 떡을 고를 수 있나요	좋아하시는 떡으로 고르시면 됩니다
네 주소가 어떻게 되시나요?	하늘 아파트 102동 501호요
반찬 재료 중에 수입품도 있나요?	저기 보시면 재료마다 써져있어요
요즘은 사람들 어떤 걸 많이 사가요?	삼겹살, 목살 구워 먹고 불고기 해 먹고 소고깃국 해 먹죠
3500원이고 영수증 드릴까요?	주세요
언제까지 해드리면 될까요?	알겠습니다
햄버거를 포장해서 가면 금액 추가가 되나요?	포장 용기 때문에 1000원 추가 됩니다
싸이버거 단품은 삼천사백이고 세트 같은 경우는 뭐 있어요?	감자랑 콜라가 들어가요
익은 김치는 없나요?	한 번 찾아봐야 할 것 같아요
팥빵은 얼마 해요?	팥빵 가격은 5개에 2500원이에요
왜 할인 안 해요?	우리는 거의 하루에 소비할 수 있는 양만 만들어서요
주문해야 하는데 떡은 어느 떡 돼요?	떡은 백설기, 콩떡도 있고 여러가지 있어요
스타벅스 돌체라떼는 어떤거에요?	샷이랑 우유랑 돌체 소스라는 원유가 들어간 달달한 커피입니다
돈가스 등심이니까, 두껍게 좀 잘라주세요	고기 두껍게 잘라드릴게요
제육 볶음말고 도시락 반찬 뭐해요?	마른 반찬일 경우에는 멸치도 잘 나가요
딸기랑 바나나 주세요.	딸기랑 바나나 같이 담아드릴께요.
개업 떡 하면 보통 어떤 떡 씁니까	팥시루떡이요.
딸기 싱싱해요?	아주 싱싱해요.
피자에 치즈크러스트 추가시 얼마  추가되나요	1000원 추가됩니다
이거 햄버거가 양이 많아요?	수제여서 빵이 좀 두껍고 고기도 좀 두꺼워요
포장했던 거는 냉장고에 언제까지 넣고 먹으면 돼요?	이틀까지요
혼자 먹을 건데 뭐가 맛있어요?	비빔밥하고 닭개장밖에 없어요
회원은 어떤 혜택이 있어요?	회원은 3프로씩 적립해 드립니다
영양떡은 얼마예요	스물여덟개에 2만 7천 원이에요
현금영수증 해드릴까요?	그럼 번호 입력해주세요
드시고 가시나요?	테이크아웃 할게요
전단지 없어요?	전단지 여기 있어요
4인 가족이 먹으려면 뭐 어떻게 시켜야 돼요?	라지로 여덟 조각 나가긴 나가는데 좀 작은 여덟 조각이예요
많이 하면 할인해요?	할인은 따로 없어요
물티슈랑 냅킨 두 개 줄 수 있어요?	물티슈랑 냅킨 두 개 드리겠습니다
토요일은요?	토요일은 합니다
망고는 뭐에요?	망고는 시원해서 젊은 사람들이 선호합니다
이 떡도 쑥떡이에요?	이 떡은 깨, 설탕이 들어간 송편이에요.
소주도 한병 부탁합니다	알겠습니다
보통 감자탕 고기 한 봉지는 사람 몇 명이나 먹어요?	한 봉지가 보통 삼사인 가족 드시면 맞아요
그러면 아메리카노 티라미슈 세트에 카페모카로 변경해서 주문하겠습니다	잠시만 기다려주세요
마늘 스낵 하나 주세요	마늘 스낵은 하나에 1800원이에요
꼭 예약해야 하나요?	바쁜 시즌이라서 꼭 예약하셔야 해요
차돌박이 수입은 있어요, 사장님?	차돌박이 수입은 지금 있어요
한우 국거리 있나요?	있습니다
커피도 팔죠?	커피도 판매합니다
제 친구도 커피숍 하는데 대부분 여러가지 섞어서 한다고 하는데 맞나요?	대부분이 물 커피 재료 에스프레소 추출은 거의 블랜딩이에요
저 한라봉은 한 소쿠리에 만 원이에요?	만 원이에요
일 인분이 양이 많은 건 아니죠?	다 시켜보세요 양이 많은지 적은지요
여기 카카오페이나 온누리상품권도 받으실까요?	아뇨
메뉴를 일본어로 해 놓으신 거예요?	코히가 커피라는 뜻이에요
얼그레이와 잉글리시 브렉퍼스트가 있는데 어떤 걸로 하시겠어요?	얼그레이로 부탁드려요
간짜장은 왜 없어요?	간짜장이 만들려면 시간이 오래 걸리는 편이라 회전율이 떨어져서요
딸기 1킬로랑 한라봉 한 박스 주세요.	합해서 2만8천 원이에요.
김밥 몇 줄 필요하세요?	한 30개 정도
오늘 수박 어떤가요?	오늘은 아주 좋은 상품들만 있어요.
따뜻한 아메리카노 주세요	1800원 결제해드리겠습니다
여기 포장 되는 것도 있죠?	포장돼요
개별 포장도 가능한가요?	36쪽은 개별 포장 서비스 포함입니다
포장은 두 개씩 나눠서 해주세요	두 개씩 포장해 드릴게요
원두 한 봉지가 몇 그램인가요?	200g이에요
뭐 어떤거 잘 나가요?	다 골고루 잘 나가긴 해요 약간 선호도에 따라서 결정하시면 되실것 같으세요
카레용 돼지고기 있어요?	있습니다
어디 앉노 요기?	편하신데 앉으세요
배달 가능한가요?	당연히 가능합니다.
현금이나 카드나 똑같이 3프로 적립이 되는 거예요?	3프로씩 적립이 됩니다
라테 두 잔 주세요	아이스 라테 두 잔 준비해 드리겠습니다
허브티 시원한 건 없어요?	허브티도 차갑게 가능합니다
한 박스에는 얼마에요?	10kg 한 박스 2만 원에 드리고 있어요.
혹시 예약 되나요?	가능합니다
더 드릴까요?	아 됐습니다
찌개 하면 맛있어요?	찌개 하면 당연히 맛있어요
여기 흑미빵엔 들어가 있는 거 없어요?	팥 들어 있어요
화장실은 어딨어요?	나가시면 있어요
저기 있는 파채까지 해서 얼마인가요?	삼겹살 두근 19000원, 파채 2000원 해서 21000원이에요
토마토 한 박스에 만 원이에요?	토마토 한 박스에 만 원이에요
햄볶음밥 잘 나가나요?	햄 볶음밥은 거의 애들이 먹어요 케찹이 들어가서요
양념반후라이드반 주문할께요	양념반후라이드반 순살로 배달해드리겠습니다
적립되는 카드도 없어요?	여긴 적립은 없어요
샌드위치 데워주기도 하나요?	데워드려요
진동벨이 울리면 받으러 오세요	감사합니다
네, 그럼 결제 해주세요.	총 15000원 입니다.
그럼 지금 계산하면 언제 받을 수 있을까요?	모레 아침 이후부터 가능해요
네 그럼 주문할게요 주소는 A아파트 104동 102호 입니다	A아파트 104동 102호요
제가 며칠 뒤에 케이크 하나 사드려야 할 일이 있어가지고	케이크 선물하시려면 미리 주문해놓으세요. 고객님
치킨 한마리 배달하려구요	배달은 50분 정도 걸립니다
그걸로 할인받고 카드로 결제해 주시겠어요?	할인카드 먼저 주시고 결제 도와드릴게요
좀 비싼 것 같아요. 다른 건 없어요?	귤은 어떠세요? 달고 싱싱해서 권해드릴만 해요.
카카오페이 결제 돼요?	아뇨 저희는 삼성페이만 돼요
불고기버거세트 되나요?	괜찮습니다
음료는 몇가지가 있나요?	4가지중에 고르시면 됩니다
텀블러 구입하려고 하는데 기프티콘으로도 결제가 가능한가요?	가능합니다
조금만 마시고 가도 되죠?	테이크아웃 할인해드려서 불가능합니다
이유식용은 소의 어떤 부위를 쓰시는 건가요?	이유식용은 기름기 없는 부분으로 안심이나 우둔살을 많이 써요
몇 인분 필요하세요.	총 4명의 가족이 먹을 건데요.
햄버거 기프티콘 어떻게 쓰나요?	바코드를 저에게 보여주세요
여기 할인 같은 건 없어요?	멤버십 할인되세요
그럼 어느 게 잘 나가요?	김밥은 기본 김밥이 제일 잘나가고 김밥 종류가 많아서 각자 좋아하는 스타일대로 드세요
사과 얼마예요?	사과 다섯 개에 4000원이에요.
피클은 좀 많이 주시면 안 돼요?	피클 기본 한 개 나가는데 추가당 800원이고 작은 피클은 500원입니다
지금 바로 오시죠?	시간은 좀 걸립니다.
배달비는 따로 받나요?	이만오천 원 주문하시면 배달비 없어요
네 그럼 그렇게 해서 갖다주시고 결제는 카드로 할게요	단말기 챙겨서 가겠습니다
네 카드로 계산할께요	감사합니다
제로페이 되나요?	가능합니다
그럼 햄 볶음밥은 햄해서 볶음밥 하시는 거에요?	짜장은 같이 안 나가고요
세트로 드릴까요 단품으로 드릴까요?	단품으로 주세요
여기 개정이 언제 생겼어요?	저희가 이월 일일부터 생겼습니다
우유는 항상 매일 우유만 넣어요?	저희 매장은 매일 우유를 사용하고 있습니다
쿠폰도 찍어주세요	알겠습니다
지금 배달 가능한가요?	가능합니다
포장은 돼요?	시간은 조금 걸릴 거예요
지금 치킨 시키면 얼마나 걸릴까요?	주문량이 많아서 1시간 30분정도 걸릴꺼 같습니다
인절미도 좋아해요. 얼마에요?	한 팩에 3000원이에요
떡볶이랑 순대 1인분씩 포장좀 해주세요	또 오시라고 많이 넣어드리겠습니다
그리고 단무지 양파 많이 주세요	단무지하고 양파요 알겠습니다
네 짬뽕국물도 서비스 부탁드려요	넣어드릴께요
적립 쿠폰 있으세요?	아니오 하나 만들어 주세요
화장실은 어디 있어요?	화장실은 지하와 2층에 있습니다
더 소량으로는 안 파시나요?	원하시면 3천 원어치 담아 드릴게요
요것도 마찬가지에요?	.
쉬는 날은 있어요?	쉬는 날은 정해져 있지 않습니다
어디신데요?	하양 근교예요
샌드위치 따뜻하게 가능한가요?	전자레인지에 데워드릴게요
사골은 얼마인데요?	이만 원이에요
이 빵은 인절미를 넣었네요?	인절미 빵이 쫄깃쫄깃하고 안에 크림 들었어요
톨 사이즈로 주세요	4600원입니다
콜라나 다른건 안 하세요?	하나 당 500원 추가 됩니다
불고기 거리도 가격은 비슷해요?	불고기 거리도 가격은 똑같아요
M카드는 혹시 포인트 차감 가능하신데 포인트 있으신가요?	없어요
아메리카노 많이 뜨거워요?	아메리카노는 좀 뜨거워요
이거 좀 짠 거 같아서 그런데 밥 조금만 더 주시면 안 돼요?	갖다 드릴게요
치즈폼 자체가 좀 달아요?	단 맛, 짠 맛, 신 맛이 같이 납니다
블루베리 쿠키치즈 케이크 이거는 뭐 들었어요?	안에 진하고 좀 꾸덕꾸덕한 치즈케이크 들었어요
이 파이는 찹쌀이 든 거예요?	이 파이는 찹쌀이 안 들어 있어요. 이 파이는 호두랑 앙금이 들어 있어요
가족이랑 오면 주차는 어디다 해요?	앞에 다섯 대 정도 들어올 수 있는 곳 있어요
쿠폰 찍어주세요	쿠폰 주세요
휘핑 종류 선택해주세요	저지방 휘핑 올린 딸기 스무디 나왔습니다
돌 정도 아이는 어느 부위가 좋을까요?	돌 정도 아이는 부드러운 안심을 사시는 게 좋습니다
